"","Sub_region","HAB","mod","jday","mDIC_mn","mDIC_se","mOmA_mn","mOmA_se","mPAR8_mn","mPAR8_se","mPARm_mn","mPARm_se","mTA_mn","mTA_se","mTemp_mn","mTemp_se","Perturbation"
"364","MK","AL",0.5,316,2102.15587929264,7.96548075292815,3.45662883251776,0.0361503278041013,33.4097948318873,0.346145559760588,33.3866153130165,0.482031185592061,2404.21170479622,4.94978277307108,25.7951512820513,0.294448166928776,"Half Cover"
"365","MK","AL",0.5,323,2103.3222236125,7.19643237814978,3.45764324831863,0.0304900840146371,32.2378750244776,0.250550677508469,32.1119165817897,0.266365002235214,2407.04681707974,4.83669613438705,25.3479791666667,0.239529659191945,"Half Cover"
"366","MK","AL",0.5,330,2101.12435016532,6.75746624922521,3.46581452200923,0.0284676157200304,32.1270384788513,0.237563024177827,32.0014229921194,0.251456277745124,2405.92766672332,4.53304806446787,25.3254615384615,0.223977081793163,"Half Cover"
"367","MK","AL",0.5,337,2101.12435016532,6.75746624922521,3.46581452200923,0.0284676157200304,32.1270384788513,0.237563024177827,32.0014229921194,0.251456277745124,2405.92766672332,4.53304806446787,25.3254615384615,0.223977081793163,"Half Cover"
"368","MK","AL",0.5,344,2097.01558831503,5.22077222560104,3.51369412890888,0.0234798921997191,30.5536900641213,0.540106262907929,30.5382252814065,0.454486107951107,2406.82610484539,3.6962280674449,25.2083436619718,0.186606167889208,"Half Cover"
"369","MK","AL",0.5,351,2100.32747338865,5.73641860569218,3.51224127120256,0.0244077496440139,29.8137287204548,0.63834891402879,29.6059998657744,0.485824455143006,2410.78955589097,4.15537583721057,24.6082915254237,0.18267255847404,"Half Cover"
"370","MK","AL",0.5,358,2100.50690043255,5.96401471706495,3.52393000076143,0.0231869734939422,29.5858928135463,0.658389603857816,29.3165713378361,0.48174876878105,2412.19464731149,4.29405538458095,24.5549517857143,0.184474252470683,"Half Cover"
"371","MK","AL",0.5,365,2100.50690043255,5.96401471706495,3.52393000076143,0.0231869734939422,29.5858928135463,0.658389603857816,29.3165713378361,0.48174876878105,2412.19464731149,4.29405538458095,24.5549517857143,0.184474252470683,"Half Cover"
"372","MK","CC",0.5,1,2086.17804928977,5.0458887495574,3.5186066293041,0.0217780977750745,29.1379598999023,0.711738128937678,29.0692398834228,0.528655155377623,2398.34037461945,3.19928163260151,24.514746,0.200916018971274,"Half Cover"
"373","MK","CC",0.5,8,2087.88193984338,5.23151770798423,3.54313636321057,0.0179825195840529,29.6162856646946,0.688940430065117,29.9930713517325,0.641298604443254,2403.42657433239,3.86471877273922,24.0144928571429,0.231598836645256,"Half Cover"
"374","MK","CC",0.5,15,2093.47530292557,6.21329717853673,3.53431646702194,0.0202146753055976,30.0015454292297,0.930063887631258,30.6721363934604,0.91748948845041,2407.99880156585,4.51081337058389,23.5479613636364,0.279661742775556,"Half Cover"
"375","MK","CC",0.5,22,2093.47530292557,6.21329717853673,3.53431646702194,0.0202146753055976,30.0015454292297,0.930063887631258,30.6721363934604,0.91748948845041,2407.99880156585,4.51081337058389,23.5479613636364,0.279661742775556,"Half Cover"
"376","MK","CC",0.5,29,2093.47530292557,6.21329717853673,3.53431646702194,0.0202146753055976,30.0015454292297,0.930063887631258,30.6721363934604,0.91748948845041,2407.99880156585,4.51081337058389,23.5479613636364,0.279661742775556,"Half Cover"
"377","MK","CC",0.5,36,2113.09890706585,10.0864640778825,3.48294541675994,0.0338868513878735,32.6199093731967,0.852914843605175,33.910909132524,1.11464292815399,2423.56111424404,6.79143875240897,22.2552863636364,0.276258695210589,"Half Cover"
"378","MK","CC",0.5,43,2084.52116075688,12.0378667256052,3.55313801596295,0.0369402785772192,35.8280004304031,0.874754569502913,38.6951725400727,1.41953198808582,2403.03410449719,8.67855950783372,22.7755275862069,0.242363132718036,"Half Cover"
"379","MK","CC",0.5,50,2071.59484466276,9.40730687850485,3.62668906743148,0.0329807910607797,38.9475503921509,1.0318125126098,40.3208499908447,1.10957451068336,2396.80168560239,6.56063425898363,23.5177825,0.26550540522499,"Half Cover"
"380","MK","CC",0.5,57,2071.59484466276,9.40730687850485,3.62668906743148,0.0329807910607797,38.9475503921509,1.0318125126098,40.3208499908447,1.10957451068336,2396.80168560239,6.56063425898363,23.5177825,0.26550540522499,"Half Cover"
"381","MK","CC",0.5,64,2043.13053859314,9.00854977008025,3.70863357564211,0.0391240700294341,43.28058385849,0.83548879798444,45.0236666997274,0.627790776250068,2377.22991325673,6.60488687973289,24.2670416666667,0.306100571229662,"Half Cover"
"382","MK","CC",0.5,71,2032.38961753909,5.11556165096564,3.79288731323772,0.0254651587387368,48.030800374349,1.05330600775073,49.3373996734619,0.883014387423288,2374.35228690036,4.47631387875852,24.7104433333333,0.193446333327302,"Half Cover"
"383","MK","CC",0.5,78,2032.38961753909,5.11556165096564,3.79288731323772,0.0254651587387368,48.030800374349,1.05330600775073,49.3373996734619,0.883014387423288,2374.35228690036,4.47631387875852,24.7104433333333,0.193446333327302,"Half Cover"
"384","MK","CC",0.5,85,2032.38961753909,5.11556165096564,3.79288731323772,0.0254651587387368,48.030800374349,1.05330600775073,49.3373996734619,0.883014387423288,2374.35228690036,4.47631387875852,24.7104433333333,0.193446333327302,"Half Cover"
"385","MK","CC",0.5,92,2017.75978504048,7.0403692683035,3.87653082970482,0.0338360696977669,50.8198053313465,1.06075896021062,50.6320487231743,0.728419357103391,2367.35615293819,4.63406536703947,25.4739914634146,0.249451747190778,"Half Cover"
"386","MK","CC",0.5,99,2008.93220999387,8.59979992700227,3.93572356284754,0.030131885070142,53.5869732418576,0.788881789039416,50.0680540961188,0.94602045604686,2363.46078106286,5.86826562693213,26.1297202702703,0.240776462248173,"Half Cover"
"387","MK","CC",0.5,106,1987.50226769523,10.1558043368342,4.00693594921904,0.0309214029515556,55.3155137139398,0.465670566230517,52.7973514247585,0.744437498775696,2350.28565856124,7.29851585757313,26.2711689189189,0.22630952135742,"Half Cover"
"388","MK","CC",0.5,113,1987.50226769523,10.1558043368342,4.00693594921904,0.0309214029515556,55.3155137139398,0.465670566230517,52.7973514247585,0.744437498775696,2350.28565856124,7.29851585757313,26.2711689189189,0.22630952135742,"Half Cover"
"389","MK","CC",0.5,120,1987.50226769523,10.1558043368342,4.00693594921904,0.0309214029515556,55.3155137139398,0.465670566230517,52.7973514247585,0.744437498775696,2350.28565856124,7.29851585757313,26.2711689189189,0.22630952135742,"Half Cover"
"390","MK","CC",0.5,127,1980.78040754815,9.88255291415682,3.9945370111309,0.0309235367033347,56.7791999816895,0.546907337899899,51.8997502326965,0.648947194347476,2340.77799147739,7.26337013115489,27.202855,0.188318012391342,"Half Cover"
"391","MK","CC",0.5,134,1976.76140782882,9.98152022981809,4.00575375009209,0.0315117556507372,56.7627367722361,0.575873936957206,51.6999476583381,0.667588617898839,2337.95169861851,7.36321801775177,27.3123947368421,0.181266523735835,"Half Cover"
"392","MK","CC",0.5,141,1976.76140782882,9.98152022981809,4.00575375009209,0.0315117556507372,56.7627367722361,0.575873936957206,51.6999476583381,0.667588617898839,2337.95169861851,7.36321801775177,27.3123947368421,0.181266523735835,"Half Cover"
"393","MK","CC",0.5,148,1966.95200063543,11.2231304160467,3.96232092752018,0.0327043712147337,55.5367364381489,0.658067139225633,52.0481054406417,0.713302041989537,2321.15451419391,9.69800601846669,28.2384381578947,0.31998283341798,"Half Cover"
"394","MK","CC",0.5,155,1969.20448453355,12.4392579360316,3.95827490275643,0.0369957819589146,55.7378178220807,0.734078146127908,53.6064242738666,0.311269622493855,2322.31536401801,10.8658689770675,28.3600196969697,0.363815129959698,"Half Cover"
"395","MK","CC",0.5,162,1971.08980591346,15.8700077297527,3.90734787549467,0.0471808855253378,57.1137267026034,0.94397080304378,53.5160910866477,0.461628453854728,2315.44582506715,14.2095481300087,29.5648204545455,0.30752548461353,"Half Cover"
"396","MK","CC",0.5,169,1971.08980591346,15.8700077297527,3.90734787549467,0.0471808855253378,57.1137267026034,0.94397080304378,53.5160910866477,0.461628453854728,2315.44582506715,14.2095481300087,29.5648204545455,0.30752548461353,"Half Cover"
"397","MK","CC",0.5,176,1971.08980591346,15.8700077297527,3.90734787549467,0.0471808855253378,57.1137267026034,0.94397080304378,53.5160910866477,0.461628453854728,2315.44582506715,14.2095481300087,29.5648204545455,0.30752548461353,"Half Cover"
"398","MK","CC",0.5,183,1981.5102906159,13.556740543414,3.93252723910125,0.0350509408844892,53.1706664345481,0.649925092969117,54.1233334396825,0.258211002158854,2323.70999211053,11.3606993147965,30.6706378787879,0.141156886529587,"Half Cover"
"399","MK","CC",0.5,190,1988.78792860191,11.8007742239679,3.92920186487546,0.0296839844321271,52.4931792234763,0.608635997446427,54.0303590236566,0.225670619026221,2330.74053785989,9.97256979428806,30.5790756410256,0.124566545796017,"Half Cover"
"400","MK","CC",0.5,197,1990.43063200696,10.555496758638,3.92732166142183,0.0263571434338442,52.1455452658913,0.560142926091627,53.77345457944,0.229431581442989,2332.44693215995,8.92453066706023,30.5152034090909,0.114119025763543,"Half Cover"
"401","MK","CC",0.5,204,1988.73265149764,11.0039833712014,3.95727371101773,0.0235526177819071,52.6726045830305,0.581841340460621,54.3770232976869,0.355936060090993,2333.7229213209,8.44702595658734,30.751726744186,0.149397456103589,"Half Cover"
"402","MK","CC",0.5,211,1988.73265149764,11.0039833712014,3.95727371101773,0.0235526177819071,52.6726045830305,0.581841340460621,54.3770232976869,0.355936060090993,2333.7229213209,8.44702595658734,30.751726744186,0.149397456103589,"Half Cover"
"403","MK","CC",0.5,218,1988.73265149764,11.0039833712014,3.95727371101773,0.0235526177819071,52.6726045830305,0.581841340460621,54.3770232976869,0.355936060090993,2333.7229213209,8.44702595658734,30.751726744186,0.149397456103589,"Half Cover"
"404","MK","CC",0.5,225,1988.73265149764,11.0039833712014,3.95727371101773,0.0235526177819071,52.6726045830305,0.581841340460621,54.3770232976869,0.355936060090993,2333.7229213209,8.44702595658734,30.751726744186,0.149397456103589,"Half Cover"
"405","MK","CC",0.5,232,1988.73265149764,11.0039833712014,3.95727371101773,0.0235526177819071,52.6726045830305,0.581841340460621,54.3770232976869,0.355936060090993,2333.7229213209,8.44702595658734,30.751726744186,0.149397456103589,"Half Cover"
"406","MK","CC",0.5,239,2006.22182972724,11.6175673068098,3.91393922069532,0.0288255481334288,51.8285453969782,0.495915745938866,52.4674999930642,0.539037994642617,2347.16167310389,8.48615882871481,30.4758954545455,0.211202908632295,"Half Cover"
"407","MK","CC",0.5,246,2004.56402313954,11.7692700016623,3.91818056507359,0.0291827663652191,51.6843255508778,0.485647696495501,52.3967907040618,0.54695553203844,2346.12449556133,8.62074297165593,30.4693930232558,0.216070591864858,"Half Cover"
"408","MK","CC",0.5,253,2000.22327428183,15.6053695656827,3.92040656518577,0.0391956116870034,52.5829374790192,0.564471259350556,52.2843750715256,0.727952483598766,2341.81618855458,11.3402149760193,30.6139375,0.286266047435449,"Half Cover"
"409","MK","CC",0.5,260,2007.51949015657,16.6406479261307,3.88893511044251,0.0393560667584456,52.039142881121,0.562800130975927,51.4626429421561,0.703405803762756,2345.9839317168,12.278016588589,30.4465071428571,0.308107350903301,"Half Cover"
"410","MK","CC",0.5,267,2035.78272599802,13.960332649693,3.822498484721,0.0400687036711419,49.3903199768067,0.780267369166635,48.7048799133301,0.559315220925835,2367.27331453708,9.6400118220419,29.873716,0.31964592805582,"Half Cover"
"411","MK","CC",0.5,274,2035.78272599802,13.960332649693,3.822498484721,0.0400687036711419,49.3903199768067,0.780267369166635,48.7048799133301,0.559315220925835,2367.27331453708,9.6400118220419,29.873716,0.31964592805582,"Half Cover"
"412","MK","CC",0.5,281,2035.78272599802,13.960332649693,3.822498484721,0.0400687036711419,49.3903199768067,0.780267369166635,48.7048799133301,0.559315220925835,2367.27331453708,9.6400118220419,29.873716,0.31964592805582,"Half Cover"
"413","MK","CC",0.5,288,2035.78272599802,13.960332649693,3.822498484721,0.0400687036711419,49.3903199768067,0.780267369166635,48.7048799133301,0.559315220925835,2367.27331453708,9.6400118220419,29.873716,0.31964592805582,"Half Cover"
"414","MK","CC",0.5,295,2065.90018265007,4.39179746065177,3.63905705879931,0.0277012503693147,36.7084443834093,1.26812936000571,37.2971110873752,1.13661700035187,2384.85742294593,2.39660809501825,27.1481814814815,0.294380794396165,"Half Cover"
"415","MK","CC",0.5,302,2063.90111569044,4.9275945841601,3.62821938958119,0.0316447903718553,34.1528693489406,0.476478529417673,35.1172173541525,0.576731128226928,2383.05545485362,2.56154384274348,26.8453434782609,0.299140003762174,"Half Cover"
"416","MK","CC",0.5,309,2063.90111569044,4.9275945841601,3.62821938958119,0.0316447903718553,34.1528693489406,0.476478529417673,35.1172173541525,0.576731128226928,2383.05545485362,2.56154384274348,26.8453434782609,0.299140003762174,"Half Cover"
"417","MK","CC",0.5,316,2082.4644068454,6.36319437943029,3.54539153302087,0.0301904718768525,33.4097948318873,0.346145559760588,33.3866153130165,0.482031185592061,2393.79759580072,3.64300314305995,25.7951512820513,0.294448166928776,"Half Cover"
"418","MK","CC",0.5,323,2083.59782656721,5.56765839316729,3.53438141265856,0.0263351202266811,32.2378750244776,0.250550677508469,32.1119165817897,0.266365002235214,2395.51152646298,3.3646744483596,25.3479791666667,0.239529659191945,"Half Cover"
"419","MK","CC",0.5,330,2082.33207218388,5.20727743150263,3.53701433934728,0.0243991959382504,32.1270384788513,0.237563024177827,32.0014229921194,0.251456277745124,2394.76139749526,3.16898595956411,25.3254615384615,0.223977081793163,"Half Cover"
"420","MK","CC",0.5,337,2082.33207218388,5.20727743150263,3.53701433934728,0.0243991959382504,32.1270384788513,0.237563024177827,32.0014229921194,0.251456277745124,2394.76139749526,3.16898595956411,25.3254615384615,0.223977081793163,"Half Cover"
"421","MK","CC",0.5,344,2079.40753796243,4.05528964101065,3.55243389080186,0.0187097790725035,30.5536900641213,0.540106262907929,30.5382252814065,0.454486107951107,2393.7774468231,2.57579401756014,25.2083436619718,0.186606167889208,"Half Cover"
"422","MK","CC",0.5,351,2086.30350849216,4.3819344952532,3.51569273973735,0.0196688495043586,29.8137287204548,0.63834891402879,29.6059998657744,0.485824455143006,2397.85023666387,2.83398481217284,24.6082915254237,0.18267255847404,"Half Cover"
"423","MK","CC",0.5,358,2086.41274959009,4.55869930497621,3.52100898723911,0.0195113154610588,29.5858928135463,0.658389603857816,29.3165713378361,0.48174876878105,2398.59231127276,2.94781578764969,24.5549517857143,0.184474252470683,"Half Cover"
"424","MK","CC",0.5,365,2086.41274959009,4.55869930497621,3.52100898723911,0.0195113154610588,29.5858928135463,0.658389603857816,29.3165713378361,0.48174876878105,2398.59231127276,2.94781578764969,24.5549517857143,0.184474252470683,"Half Cover"
"425","MK","SG",0.5,1,2112.87401005695,7.75530600674372,3.43191081071628,0.0328183397463507,29.1379598999023,0.711738128937678,29.0692398834228,0.528655155377623,2415.50922507347,4.84524265208468,24.514746,0.200916018971274,"Half Cover"
"426","MK","SG",0.5,8,2112.5208362694,7.1903047848116,3.49895998597127,0.0225465925867859,29.6162856646946,0.688940430065117,29.9930713517325,0.641298604443254,2422.57395719077,5.56487047823273,24.0144928571429,0.231598836645256,"Half Cover"
"427","MK","SG",0.5,15,2114.52395602773,7.75948423789991,3.52461319177603,0.0207015883144186,30.0015454292297,0.930063887631258,30.6721363934604,0.91748948845041,2427.01796425008,6.13783888216739,23.5479613636364,0.279661742775556,"Half Cover"
"428","MK","SG",0.5,22,2114.52395602773,7.75948423789991,3.52461319177603,0.0207015883144186,30.0015454292297,0.930063887631258,30.6721363934604,0.91748948845041,2427.01796425008,6.13783888216739,23.5479613636364,0.279661742775556,"Half Cover"
"429","MK","SG",0.5,29,2114.52395602773,7.75948423789991,3.52461319177603,0.0207015883144186,30.0015454292297,0.930063887631258,30.6721363934604,0.91748948845041,2427.01796425008,6.13783888216739,23.5479613636364,0.279661742775556,"Half Cover"
"430","MK","SG",0.5,36,2134.34437471019,13.2218767092151,3.49367290889609,0.0391903864910491,32.6199093731967,0.852914843605175,33.910909132524,1.11464292815399,2444.69614000734,9.6776455179099,22.2552863636364,0.276258695210589,"Half Cover"
"431","MK","SG",0.5,43,2101.83361687372,14.2605679145283,3.6137583530435,0.0464011881147213,35.8280004304031,0.874754569502913,38.6951725400727,1.41953198808582,2425.08201148276,9.64965537762869,22.7755275862069,0.242363132718036,"Half Cover"
"432","MK","SG",0.5,50,2085.68217892547,11.1568160671881,3.68031245949855,0.0380262360021122,38.9475503921509,1.0318125126098,40.3208499908447,1.10957451068336,2415.12208888579,7.46739592674805,23.5177825,0.26550540522499,"Half Cover"
"433","MK","SG",0.5,57,2085.68217892547,11.1568160671881,3.68031245949855,0.0380262360021122,38.9475503921509,1.0318125126098,40.3208499908447,1.10957451068336,2415.12208888579,7.46739592674805,23.5177825,0.26550540522499,"Half Cover"
"434","MK","SG",0.5,64,2047.60330191911,7.76703968170962,3.79828894343809,0.0370112256392075,43.28058385849,0.83548879798444,45.0236666997274,0.627790776250068,2389.78007786668,4.40832607503146,24.2670416666667,0.306100571229662,"Half Cover"
"435","MK","SG",0.5,71,2038.19458098587,3.93407782563189,3.86573218647885,0.0209542794415505,48.030800374349,1.05330600775073,49.3373996734619,0.883014387423288,2386.58202036805,2.50279190751851,24.7104433333333,0.193446333327302,"Half Cover"
"436","MK","SG",0.5,78,2038.19458098587,3.93407782563189,3.86573218647885,0.0209542794415505,48.030800374349,1.05330600775073,49.3373996734619,0.883014387423288,2386.58202036805,2.50279190751851,24.7104433333333,0.193446333327302,"Half Cover"
"437","MK","SG",0.5,85,2038.19458098587,3.93407782563189,3.86573218647885,0.0209542794415505,48.030800374349,1.05330600775073,49.3373996734619,0.883014387423288,2386.58202036805,2.50279190751851,24.7104433333333,0.193446333327302,"Half Cover"
"438","MK","SG",0.5,92,2026.33122342683,5.54232764581924,3.94407912523316,0.0333224904909813,50.8198053313465,1.06075896021062,50.6320487231743,0.728419357103391,2381.64046117817,2.86684236850301,25.4739914634146,0.249451747190778,"Half Cover"
"439","MK","SG",0.5,99,2020.40641770245,6.82782806445088,3.97198028397397,0.0345381100147839,53.5869732418576,0.788881789039416,50.0680540961188,0.94602045604686,2377.52464063761,4.19708070055532,26.1297202702703,0.240776462248173,"Half Cover"
"440","MK","SG",0.5,106,2005.04149251964,8.07714521045556,4.03518207671723,0.0343804422359013,55.3155137139398,0.465670566230517,52.7973514247585,0.744437498775696,2369.269713474,5.42104403778492,26.2711689189189,0.22630952135742,"Half Cover"
"441","MK","SG",0.5,113,2005.04149251964,8.07714521045556,4.03518207671723,0.0343804422359013,55.3155137139398,0.465670566230517,52.7973514247585,0.744437498775696,2369.269713474,5.42104403778492,26.2711689189189,0.22630952135742,"Half Cover"
"442","MK","SG",0.5,120,2005.04149251964,8.07714521045556,4.03518207671723,0.0343804422359013,55.3155137139398,0.465670566230517,52.7973514247585,0.744437498775696,2369.269713474,5.42104403778492,26.2711689189189,0.22630952135742,"Half Cover"
"443","MK","SG",0.5,127,1999.04465578286,7.87563656649632,4.04588629772556,0.0341752016723651,56.7791999816895,0.546907337899899,51.8997502326965,0.648947194347476,2362.54149200121,5.15799180916667,27.202855,0.188318012391342,"Half Cover"
"444","MK","SG",0.5,134,1995.98693228641,7.98530464780415,4.05980563071805,0.0345128246280485,56.7627367722361,0.575873936957206,51.6999476583381,0.667588617898839,2360.86064653832,5.29070404919492,27.3123947368421,0.181266523735835,"Half Cover"
"445","MK","SG",0.5,141,1995.98693228641,7.98530464780415,4.05980563071805,0.0345128246280485,56.7627367722361,0.575873936957206,51.6999476583381,0.667588617898839,2360.86064653832,5.29070404919492,27.3123947368421,0.181266523735835,"Half Cover"
"446","MK","SG",0.5,148,1990.93192286391,8.58779756089744,3.98051557049624,0.0298162283462126,55.5367364381489,0.658067139225633,52.0481054406417,0.713302041989537,2345.28485941404,7.83228438328268,28.2384381578947,0.31998283341798,"Half Cover"
"447","MK","SG",0.5,155,1993.07391175058,9.44491820977625,3.97559209295277,0.0334070478317275,55.7378178220807,0.734078146127908,53.6064242738666,0.311269622493855,2346.26771799912,8.81051172548955,28.3600196969697,0.363815129959698,"Half Cover"
"448","MK","SG",0.5,162,1993.90132053873,11.6456467649334,3.92920757246639,0.0420392200157231,57.1137267026034,0.94397080304378,53.5160910866477,0.461628453854728,2338.85280802696,11.4696872023234,29.5648204545455,0.30752548461353,"Half Cover"
"449","MK","SG",0.5,169,1993.90132053873,11.6456467649334,3.92920757246639,0.0420392200157231,57.1137267026034,0.94397080304378,53.5160910866477,0.461628453854728,2338.85280802696,11.4696872023234,29.5648204545455,0.30752548461353,"Half Cover"
"450","MK","SG",0.5,176,1993.90132053873,11.6456467649334,3.92920757246639,0.0420392200157231,57.1137267026034,0.94397080304378,53.5160910866477,0.461628453854728,2338.85280802696,11.4696872023234,29.5648204545455,0.30752548461353,"Half Cover"
"451","MK","SG",0.5,183,2012.43069998613,9.55969788972305,3.81167804416502,0.0233440596350936,53.1706664345481,0.649925092969117,54.1233334396825,0.258211002158854,2341.79598414791,9.02213013258124,30.6706378787879,0.141156886529587,"Half Cover"
"452","MK","SG",0.5,190,2016.71235035645,8.23352511802921,3.81561685520752,0.0200147581849559,52.4931792234763,0.608635997446427,54.0303590236566,0.225670619026221,2346.67297981074,7.84362846317159,30.5790756410256,0.124566545796017,"Half Cover"
"453","MK","SG",0.5,197,2017.95182899658,7.32597980033411,3.80834500058497,0.0184867462665494,52.1455452658913,0.560142926091627,53.77345457944,0.229431581442989,2347.50608941147,6.99637921173492,30.5152034090909,0.114119025763543,"Half Cover"
"454","MK","SG",0.5,204,2021.94649046952,6.28288793363756,3.7707717640622,0.0178010773760489,52.6726045830305,0.581841340460621,54.3770232976869,0.355936060090993,2347.90447905325,6.43323951129231,30.751726744186,0.149397456103589,"Half Cover"
"455","MK","SG",0.5,211,2021.94649046952,6.28288793363756,3.7707717640622,0.0178010773760489,52.6726045830305,0.581841340460621,54.3770232976869,0.355936060090993,2347.90447905325,6.43323951129231,30.751726744186,0.149397456103589,"Half Cover"
"456","MK","SG",0.5,218,2021.94649046952,6.28288793363756,3.7707717640622,0.0178010773760489,52.6726045830305,0.581841340460621,54.3770232976869,0.355936060090993,2347.90447905325,6.43323951129231,30.751726744186,0.149397456103589,"Half Cover"
"457","MK","SG",0.5,225,2021.94649046952,6.28288793363756,3.7707717640622,0.0178010773760489,52.6726045830305,0.581841340460621,54.3770232976869,0.355936060090993,2347.90447905325,6.43323951129231,30.751726744186,0.149397456103589,"Half Cover"
"458","MK","SG",0.5,232,2021.94649046952,6.28288793363756,3.7707717640622,0.0178010773760489,52.6726045830305,0.581841340460621,54.3770232976869,0.355936060090993,2347.90447905325,6.43323951129231,30.751726744186,0.149397456103589,"Half Cover"
"459","MK","SG",0.5,239,2034.93648060775,6.5353958977711,3.72818788193113,0.0231768339240303,51.8285453969782,0.495915745938866,52.4674999930642,0.539037994642617,2357.07937193427,6.54804589992666,30.4758954545455,0.211202908632295,"Half Cover"
"460","MK","SG",0.5,246,2033.93820006542,6.61069256867068,3.72817379438414,0.0237222414325101,51.6843255508778,0.485647696495501,52.3967907040618,0.54695553203844,2356.27077248306,6.65084163944057,30.4693930232558,0.216070591864858,"Half Cover"
"461","MK","SG",0.5,253,2033.73985082831,8.8619125041159,3.70405214344453,0.0296799338784919,52.5829374790192,0.564471259350556,52.2843750715256,0.727952483598766,2353.39508623587,8.78165663624862,30.6139375,0.286266047435449,"Half Cover"
"462","MK","SG",0.5,260,2037.46616909774,9.82382741840033,3.68942772481824,0.0307196842291143,52.039142881121,0.562800130975927,51.4626429421561,0.703405803762756,2355.74866485979,9.7836728768034,30.4465071428571,0.308107350903301,"Half Cover"
"463","MK","SG",0.5,267,2055.8272463434,7.88299211570645,3.6854451653737,0.0311316217142498,49.3903199768067,0.780267369166635,48.7048799133301,0.559315220925835,2373.50147389694,7.37252341757154,29.873716,0.31964592805582,"Half Cover"
"464","MK","SG",0.5,274,2055.8272463434,7.88299211570645,3.6854451653737,0.0311316217142498,49.3903199768067,0.780267369166635,48.7048799133301,0.559315220925835,2373.50147389694,7.37252341757154,29.873716,0.31964592805582,"Half Cover"
"465","MK","SG",0.5,281,2055.8272463434,7.88299211570645,3.6854451653737,0.0311316217142498,49.3903199768067,0.780267369166635,48.7048799133301,0.559315220925835,2373.50147389694,7.37252341757154,29.873716,0.31964592805582,"Half Cover"
"466","MK","SG",0.5,288,2055.8272463434,7.88299211570645,3.6854451653737,0.0311316217142498,49.3903199768067,0.780267369166635,48.7048799133301,0.559315220925835,2373.50147389694,7.37252341757154,29.873716,0.31964592805582,"Half Cover"
"467","MK","SG",0.5,295,2097.6788034789,8.83634154165183,3.44696565419882,0.0606331200264572,36.7084443834093,1.26812936000571,37.2971110873752,1.13661700035187,2397.01798715526,3.61575680057459,27.1481814814815,0.294380794396165,"Half Cover"
"468","MK","SG",0.5,302,2100.60207339594,10.1773419196542,3.40762823616001,0.0675191361996813,34.1528693489406,0.476478529417673,35.1172173541525,0.576731128226928,2397.2040696696,4.19815360256779,26.8453434782609,0.299140003762174,"Half Cover"
"469","MK","SG",0.5,309,2100.60207339594,10.1773419196542,3.40762823616001,0.0675191361996813,34.1528693489406,0.476478529417673,35.1172173541525,0.576731128226928,2397.2040696696,4.19815360256779,26.8453434782609,0.299140003762174,"Half Cover"
"470","MK","SG",0.5,316,2119.30433415812,9.75017953892501,3.34734306446181,0.0500542722856065,33.4097948318873,0.346145559760588,33.3866153130165,0.482031185592061,2410.27240372186,5.22316438639527,25.7951512820513,0.294448166928776,"Half Cover"
"471","MK","SG",0.5,323,2120.79490787439,8.80243560644854,3.34534600332903,0.0423643156805323,32.2378750244776,0.250550677508469,32.1119165817897,0.266365002235214,2413.09262836489,5.07105711288061,25.3479791666667,0.239529659191945,"Half Cover"
"472","MK","SG",0.5,330,2118.52606097218,8.25741659325054,3.35455457552564,0.0396546100497831,32.1270384788513,0.237563024177827,32.0014229921194,0.251456277745124,2411.9984088293,4.7559354095721,25.3254615384615,0.223977081793163,"Half Cover"
"473","MK","SG",0.5,337,2118.52606097218,8.25741659325054,3.35455457552564,0.0396546100497831,32.1270384788513,0.237563024177827,32.0014229921194,0.251456277745124,2411.9984088293,4.7559354095721,25.3254615384615,0.223977081793163,"Half Cover"
"474","MK","SG",0.5,344,2112.22637226567,6.40920335634097,3.40954931230201,0.031120503849336,30.5536900641213,0.540106262907929,30.5382252814065,0.454486107951107,2411.50495775862,3.85738416655616,25.2083436619718,0.186606167889208,"Half Cover"
"475","MK","SG",0.5,351,2114.10145714522,6.95618019945679,3.41552720438894,0.031381918924883,29.8137287204548,0.63834891402879,29.6059998657744,0.485824455143006,2414.80737889716,4.33287789913567,24.6082915254237,0.18267255847404,"Half Cover"
"476","MK","SG",0.5,358,2113.48893328904,7.1541469956129,3.42962724213025,0.0298408012450721,29.5858928135463,0.658389603857816,29.3165713378361,0.48174876878105,2415.69482247864,4.51080581057918,24.5549517857143,0.184474252470683,"Half Cover"
"477","MK","SG",0.5,365,2113.48893328904,7.1541469956129,3.42962724213025,0.0298408012450721,29.5858928135463,0.658389603857816,29.3165713378361,0.48174876878105,2415.69482247864,4.51080581057918,24.5549517857143,0.184474252470683,"Half Cover"
"478","UK","AL",0.5,1,2084.51588655867,7.58780987301528,3.60146590131059,0.0209647518739487,26.6781999588013,0.792021121957368,27.9082499980926,0.544993448080025,2404.69755081989,5.72492680505592,24.41235125,0.367456059519835,"Half Cover"
"479","UK","AL",0.5,8,2081.391346222,6.45907478867084,3.62568315375053,0.0182410332161454,27.2118775503976,0.698243834204499,29.0962449287882,0.63430853884086,2405.15233603783,4.95284280750896,24.0364336734694,0.318327116905774,"Half Cover"
